Ticker,Straddle_PnL,IronCondor_PnL
META,6.78167782684314,-3.602924467979804
META,2.498543446463815,-0.8720600459842213
META,9.284133421708834,-4.9675302006141955
META,4.585083158600671,-1.8279503964266488
META,9.423373517872392,-5.115922797030038
META,3.6350321186118197,-0.6798316991140924
META,4.175407436086572,-1.1834625545228732
META,7.462026713500578,-4.398665829293082
META,16.60690860224875,-4.508694313590786
META,5.643969143899016,-3.2582292383417824
META,-0.4245464905193934,0.060145583528835894
META,0.9667317721225777,-0.03203757271571921
META,13.441689520508888,-5.429987966165242
META,3.602620352364027,-0.8222516277842019
META,-0.28312675942867926,0.01550337266023729
META,0.664248450875097,0.00538074176976068
META,6.175843305159422,-3.4024381612332997
META,0.23630910585157938,0.2755946143195542
META,11.227041525888751,-4.651454631004818
META,3.8396844622869963,-0.8535955095283284
META,4.0936974486103,-1.0448347963032774
META,-1.426164802511673,0.44589510162674245
META,1.4017305563624252,-0.10338283358753521
META,7.964108058536027,-4.075024648603168
META,7.9783518871612085,-4.061161207416396
META,2.506932827635099,-0.5071783032378862
META,7.063251196913102,-4.031325446551911
META,0.9918050539425085,0.03135511462564196
META,12.041254142594099,-4.499191787270301
META,7.970236847993222,-4.23424704433375
META,0.8427199547157986,-0.03661782746037727
META,4.181480477693167,-1.7315452499734525
NVDA,8.333738345318196,-4.760385399043129
NVDA,2.884518742525888,-1.08828682781333
NVDA,3.2652104660096244,-1.3632031259532458
NVDA,12.893142118539032,-4.2329068463112165
NVDA,2.279060151217876,-0.04962294323293426
NVDA,13.702521476331398,-5.235033336079796
NVDA,5.47292559788996,-2.538733854278475
NVDA,3.7148563679957807,-0.7129749378823692
NVDA,-1.2648765817486272,0.1316263462317018
NVDA,8.168809217160433,-4.754637112958768
NVDA,11.383028476250816,-4.482930566992532
NVDA,3.8299505329001367,-1.1002880612890722
NVDA,0.4873402325741232,-0.009985108172776237
NVDA,12.011803460668347,-4.684716654139667
NVDA,6.327755769913949,-3.8700772417881497
NVDA,3.765075966814188,-1.1036294830894677
NVDA,1.459743639896995,0.008912831704223093
NVDA,-0.6435002134131471,0.08531567655536183
NVDA,3.187068456701436,-0.1459130233561453
NVDA,-0.2983831734271174,0.004228678862862917
NVDA,7.431445545684795,-3.9898323870524792
NVDA,9.445252838893808,-5.035564743736943
NVDA,0.1956085905055147,0.1509948709191151
NVDA,5.6266353507712665,-3.055541390655619
NVDA,10.674391233783538,-4.789798596871616
NVDA,1.9257200866550623,-0.1071579170760976
NVDA,6.31011169298354,-3.8540904589630607
NVDA,-0.14300371960402014,0.18771461665233866
NVDA,1.6315869015952424,0.019225770921954627
NVDA,10.155338683492332,-4.476949259150832
NVDA,4.046456889221369,-1.822969371970715
NVDA,6.090206883335876,-3.0571542765659454
NVDA,5.747170605114256,-2.388315277153185
NVDA,7.213366718487734,-3.6555635644204214
NVDA,16.406589073241435,-4.507471830419467
NVDA,2.919153527987567,-0.9282218471508819
NVDA,2.304354272210035,-0.2977397603139715
NVDA,2.625546955980605,-0.45654686316536314
NVDA,12.616542476882742,-4.581850114671117
NVDA,7.656138414380811,-4.086807218864135
JPM,8.624573431731719,-4.470382026541237
JPM,-1.416605608558136,0.28223088946741987
JPM,-0.7609606295395359,0.23226710012597285
JPM,8.795317728468262,-4.807970005443678
JPM,8.345890178726904,-4.717484870282409
JPM,7.139120845597262,-3.847322676841423
JPM,1.632671780418777,0.04710296811937065
JPM,8.48643411177142,-4.320719754689109
JPM,4.270261626021863,-1.5231153079206248
JPM,11.874470078350328,-4.878097190136779
JPM,4.05920226453483,-2.031528857189223
JPM,-0.048401363054088264,0.22047745697882376
JPM,3.00152855155015,-0.7357525548308069
JPM,14.90672806189869,-5.134754337274261
JPM,4.589326312799017,-2.629125692800847
JPM,4.4748938528356526,-2.288664994710536
JPM,5.851766623851169,-3.338250526638569
JPM,8.750070202280272,-4.46617377846207
JPM,0.7618496871397928,-0.009984615821142098
JPM,6.186858693597521,-2.838234221588449
JPM,2.906984328006578,-0.5321296597289226
JPM,3.335854055111426,-0.24225332951344222
JPM,13.44667588640904,-4.9105335417908025
JPM,-1.0497747734874343,0.5871272719557995
JPM,4.729668879939775,-1.9415884555257688
JPM,-1.0405502179747543,0.3571489502462787
JPM,4.424120002975542,-1.381950520153111
JPM,-0.5952710755789887,0.049602458810260035
JPM,-2.2726935365746996,0.4843892631613501
JPM,4.063722285822183,-1.3251344732497283
JPM,11.494266284207995,-5.1698818774933955
JPM,6.574274763024476,-3.8489242588109045
JPM,11.421157353407736,-4.951820055053089
JPM,-0.045391449858052546,0.03325655824193281
JPM,-1.9306342782596246,0.3252691918032212
JPM,15.211549303131918,-4.160274951427401
JPM,13.929400154195534,-5.396378477614099
JPM,7.557435497235176,-4.644715355232196
JPM,3.7255927849174064,-1.4315524344051576
JPM,13.893953232596829,-4.553123070497254
JNJ,-1.7041625351458478,0.44019898772217714
JNJ,0.4651371322999034,0.007690172577727296
JNJ,-0.6009854482320343,0.2852074835364353
JNJ,0.14546106897389777,0.2433601107472749
JNJ,4.503024486094422,-1.6936557805353238
JNJ,6.483947874137691,-3.7932268599088874
JNJ,9.255611454938816,-4.3983865689017705
JNJ,-1.6724763510560763,0.3041608843000386
JNJ,-1.512905296840131,0.22695170548604682
JNJ,11.388761546827482,-4.262336162134488
JNJ,11.663557132203834,-5.250390987891711
JNJ,10.165093443141146,-4.296566044032454
JNJ,3.1467654482012843,-1.1771312509151037
JNJ,4.593621796701669,-2.0845234052607577
JNJ,10.24262653468358,-4.928694332747567
JNJ,9.39534114933351,-5.019145994914972
JNJ,14.035653695789733,-4.353712850696897
JNJ,6.641257705764286,-3.2256822628412443
JNJ,4.028981656517896,-1.0677990778061475
JNJ,-2.6090416875001026,0.3498284453483585
JNJ,13.128878756149518,-5.254287749493772
JNJ,2.7632719803916173,-0.6218208305468484
JNJ,12.2451165813128,-4.674714519255955
JNJ,9.918162210791948,-4.407277756825071
JNJ,9.380485610804854,-4.3570820448439
JNJ,13.441330441692728,-5.333811492999572
JNJ,2.1430159993219133,-0.09763229174873486
JNJ,7.842745711929268,-4.837504903322276
JNJ,0.9896746568999504,0.15989381360427884
JNJ,4.082981859627054,-1.9070042590752556
JNJ,-1.1618831400448855,0.34743328798286627
JNJ,0.9058032993542491,0.014561208496404536
JNJ,2.7013529414858253,-0.5163895882502745
JNJ,-1.7892408922627254,0.24793733481657265
JNJ,4.356226154145434,-1.2672359201326655
JNJ,8.584177376661032,-4.567126099769159
JNJ,-0.6627691835712497,0.07863541589703976
JNJ,3.2057224022982744,-1.0408766830478338
JNJ,12.22155144768034,-5.140666992132283
JNJ,13.255916242994033,-4.727377795768169
WMT,-0.9882142852085867,0.18344719021202024
WMT,2.2719579044202565,-0.0949325863768889
WMT,-1.0751452120053422,0.08150483518550976
WMT,-0.7304550745879421,0.3667086296067456
WMT,-1.048726825827199,0.21345165063070257
WMT,16.703657927724535,-4.526454404466024
WMT,0.2127061541459514,0.18304970128151107
WMT,7.966194070296522,-4.000162803094024
WMT,2.98543178267927,-0.680693991674401
WMT,2.4996429808543272,-0.029858833803679825
WMT,-1.3508336571087278,0.4037136352924342
WMT,10.797191604716902,-5.353491130290893
WMT,0.5444006088078925,0.11007142709477254
WMT,12.04763901107843,-4.235810736078454
WMT,8.13283640558511,-4.510799584311549
WMT,0.9873964959978574,0.06157454467227352
WMT,4.080208761873534,-1.1178782131893095
WMT,15.361572365678057,-5.025624676012066
WMT,3.304239856388003,-1.0430728543912362
WMT,7.406496819393501,-3.997402447096372
WMT,11.057305027920918,-5.167594211714788
WMT,8.945560126809198,-4.773669750321506
WMT,-2.0566578837330534,0.48451322430860605
WMT,5.155260836816222,-1.9588239689740545
WMT,-0.5507937982444382,0.07048468424092263
WMT,1.2973604356207007,0.1616160251155676
WMT,3.463853439121081,-1.1325547065894193
WMT,8.214814622047953,-4.737681730182075
WMT,5.001485243787834,-2.264393995571047
WMT,0.9501434714627743,0.07035027537132627
WMT,-0.23971532487644964,0.0037743421476437787
WMT,0.4697590158571501,0.23469971117567331
WMT,3.7660523175653884,-0.6647686369628237
WMT,1.8230335703949603,-0.2759701738982914
WMT,-0.2350332915346467,0.07491297834944693
WMT,2.3668514850872606,-0.04043582028295917
WMT,0.06349362193890329,-0.0009192702533976911
WMT,2.118424137286688,-0.19191980674578785
WMT,1.8448007322545528,0.009936497427918705
WMT,6.154137893254649,-3.0029270846268923
TSLA,14.396083307719422,-5.187015384900516
TSLA,10.707995874529345,-5.057367751551695
TSLA,2.5251047954078514,-0.32587951192198683
TSLA,4.370612102321842,-1.0618267963100534
TSLA,-0.7274122836076913,0.02991000825098275
TSLA,3.5336374807576503,-0.7230257139185305
TSLA,15.168830524839649,-4.923984078585454
TSLA,-0.813174108254648,0.19023397091008035
TSLA,7.2081553006991435,-3.896107540460436
TSLA,-2.0662587984156353,0.38218101057449805
TSLA,11.205735881510279,-5.1374778791757
TSLA,-0.8356390223809633,0.08463429232900724
TSLA,-0.53719426005188,0.03337334382609166
TSLA,0.5324383266637231,0.1272720419226792
TSLA,0.8844207676435265,-0.013351725913075499
TSLA,-0.4073950051435098,0.003982477404894958
TSLA,-1.5357550261962416,0.18794810759388067
TSLA,-0.05448705008618315,0.29097108683413686
TSLA,16.739207029707387,-5.428477889424786
TSLA,3.0179135584937766,-0.6693112482348922
TSLA,15.502967118116473,-4.495655530972877
TSLA,2.558595200140365,-0.16909175153415246
TSLA,3.065590085781979,-0.4901147232628901
TSLA,6.467545493512787,-3.5478996534573923
TSLA,8.306206694280661,-4.387274984975766
TSLA,9.302113691641196,-5.0055763093365675
TSLA,6.156743566744,-3.619303675569452
TSLA,8.65967482237187,-4.075663924084716
TSLA,-0.651578190319464,0.03397720992071694
TSLA,0.7298255995150127,0.1358937072216858
TSLA,-0.6605030741358471,0.3344239812366511
TSLA,4.948974021633319,-2.3837068494233735
TSLA,0.7032374726682669,0.1954694488574246
TSLA,0.5457939260869544,0.030593026271830224
TSLA,9.909343384023629,-4.329986020969136
TSLA,0.6373700815124232,0.12935812767268334
TSLA,13.839812295802403,-5.1849596346456845
TSLA,2.932814505269133,-0.997835793888879
TSLA,-1.6706875819401432,0.2766467073981728
TSLA,2.372780316329877,-0.2848388752632259
